Time, Quadrant Number, Ball Colour, Type
30.07, 3, red, Exit
30.07, 2, red, Exit
30.07, 1, red, Exit
30.07, 4, blue, Exit
30.07, 2, blue, Exit
30.10, 4, red, Exit
30.10, 3, red, Exit
30.10, 4, red, Exit
30.10, 3, red, Exit
30.10, 1, red, Exit
30.10, 2, red, Exit
30.10, 1, red, Exit
30.10, 4, blue, Exit
30.10, 2, blue, Exit
30.13, 4, red, Exit
30.13, 3, red, Exit
30.13, 4, red, Exit
30.13, 3, red, Exit
30.13, 1, red, Exit
30.13, 2, red, Exit
30.13, 4, blue, Exit
30.13, 2, blue, Exit
30.17, 3, red, Exit
30.17, 4, red, Exit
30.17, 3, red, Exit
30.17, 1, red, Exit
30.17, 4, blue, Exit
30.17, 2, blue, Exit
30.20, 3, red, Exit
30.20, 4, red, Exit
30.20, 3, red, Exit
30.20, 4, red, Exit
30.20, 3, red, Exit
30.20, 1, red, Exit
30.20, 2, red, Exit
30.20, 1, red, Exit
30.20, 4, blue, Exit
30.20, 2, blue, Exit
30.23, 4, red, Exit
30.23, 3, red, Exit
30.23, 4, red, Exit
30.23, 3, red, Exit
30.23, 1, red, Exit
30.23, 4, blue, Exit
30.23, 2, blue, Exit
30.27, 4, red, Exit
30.27, 3, red, Exit
30.27, 4, red, Exit
30.27, 3, red, Exit
30.27, 1, red, Exit
30.27, 4, blue, Exit
30.27, 2, blue, Exit
30.30, 4, red, Exit
30.30, 3, red, Exit
30.30, 4, red, Exit
30.30, 3, red, Exit
30.30, 1, red, Exit
30.30, 4, blue, Exit
30.30, 2, blue, Exit
30.33, 3, red, Exit
30.33, 4, red, Exit
30.33, 3, red, Exit
30.33, 1, red, Exit
30.33, 2, red, Exit
30.33, 1, red, Exit
30.33, 2, red, Exit
30.33, 4, blue, Exit
30.33, 2, blue, Exit
30.37, 3, red, Exit
30.37, 4, red, Exit
30.37, 3, red, Exit
30.37, 1, red, Exit
30.37, 2, red, Exit
30.37, 4, blue, Exit
30.37, 2, blue, Exit
30.40, 3, red, Exit
30.40, 4, red, Exit
30.40, 3, red, Exit
30.40, 1, red, Exit
30.40, 2, red, Exit
30.40, 4, blue, Exit
30.40, 2, blue, Exit
30.43, 3, red, Exit
30.43, 4, red, Exit
30.43, 3, red, Exit
30.43, 1, red, Exit
30.43, 2, red, Exit
30.43, 4, blue, Exit
30.43, 2, blue, Exit
30.47, 4, red, Exit
30.47, 3, red, Exit
30.47, 4, red, Exit
30.47, 3, red, Exit
30.47, 1, red, Exit
30.47, 2, red, Exit
30.47, 4, blue, Exit
30.47, 2, blue, Exit
30.50, 3, red, Exit
30.50, 4, red, Exit
30.50, 3, red, Exit
30.50, 1, red, Exit
30.50, 2, red, Exit
30.50, 4, blue, Exit
30.50, 2, blue, Exit
30.53, 3, red, Exit
30.53, 4, red, Exit
30.53, 3, red, Exit
30.53, 2, red, Exit
30.53, 4, blue, Exit
30.53, 2, blue, Exit
30.57, 3, red, Exit
30.57, 4, red, Exit
30.57, 3, red, Exit
30.57, 2, red, Exit
30.57, 4, blue, Exit
30.57, 2, blue, Exit
30.60, 3, red, Exit
30.60, 4, red, Exit
30.60, 3, red, Exit
30.60, 2, red, Exit
30.60, 4, blue, Exit
30.60, 2, blue, Exit
30.63, 3, red, Exit
30.63, 4, red, Exit
30.63, 3, red, Exit
30.63, 2, red, Exit
30.63, 4, blue, Exit
30.63, 2, blue, Exit
30.67, 3, red, Exit
30.67, 4, red, Exit
30.67, 3, red, Exit
30.67, 4, red, Exit
30.67, 3, red, Exit
30.67, 1, red, Exit
30.67, 2, red, Exit
30.67, 4, blue, Exit
30.67, 2, blue, Exit
30.70, 3, red, Exit
30.70, 4, red, Exit
30.70, 3, red, Exit
30.70, 4, red, Exit
30.70, 3, red, Exit
30.70, 2, red, Exit
30.70, 4, blue, Exit
30.70, 2, blue, Exit
30.73, 3, red, Exit
30.73, 4, red, Exit
30.73, 3, red, Exit
30.73, 1, red, Exit
30.73, 2, red, Exit
30.73, 4, blue, Exit
30.73, 2, blue, Exit
30.77, 4, red, Exit
30.77, 3, red, Exit
30.77, 4, blue, Exit
30.77, 2, blue, Exit
30.80, 4, red, Exit
30.80, 3, red, Exit
30.80, 4, red, Exit
30.80, 3, red, Exit
30.80, 2, red, Exit
30.80, 4, blue, Exit
30.80, 2, blue, Exit
30.83, 3, red, Exit
30.83, 4, red, Exit
30.83, 3, red, Exit
30.83, 1, red, Exit
30.83, 2, red, Exit
30.83, 4, blue, Exit
30.83, 2, blue, Exit
30.87, 3, red, Exit
30.87, 4, red, Exit
30.87, 3, red, Exit
30.87, 1, red, Exit
30.87, 4, blue, Exit
30.87, 2, blue, Exit
30.90, 3, red, Exit
30.90, 4, red, Exit
30.90, 3, red, Exit
30.90, 4, red, Exit
30.90, 3, red, Exit
30.90, 2, red, Exit
30.90, 4, blue, Exit
30.90, 2, blue, Exit
30.93, 3, red, Exit
30.93, 4, red, Exit
30.93, 3, red, Exit
30.93, 2, red, Exit
30.93, 1, red, Exit
30.93, 4, blue, Exit
30.93, 2, blue, Exit
30.97, 3, red, Exit
30.97, 4, red, Exit
30.97, 3, red, Exit
30.97, 4, red, Exit
30.97, 3, red, Exit
30.97, 1, red, Exit
30.97, 2, red, Exit
30.97, 4, blue, Exit
30.97, 2, blue, Exit
31.00, 3, red, Exit
31.00, 4, red, Exit
31.00, 3, red, Exit
31.00, 1, red, Exit
31.00, 2, red, Exit
31.00, 4, blue, Exit
31.00, 2, blue, Exit
31.03, 3, red, Exit
31.03, 4, red, Exit
31.03, 3, red, Exit
31.03, 1, red, Exit
31.03, 4, blue, Exit
31.03, 2, blue, Exit
31.07, 3, red, Exit
31.07, 4, red, Exit
31.07, 3, red, Exit
31.07, 1, red, Exit
31.07, 4, blue, Exit
31.07, 2, blue, Exit
31.10, 3, red, Exit
31.10, 4, red, Exit
31.10, 3, red, Exit
31.10, 1, red, Exit
31.10, 4, blue, Exit
31.10, 2, blue, Exit
31.13, 3, red, Exit
31.13, 4, red, Exit
31.13, 3, red, Exit
31.13, 4, red, Exit
31.13, 3, red, Exit
31.13, 1, red, Exit
31.13, 4, blue, Exit
31.13, 2, blue, Exit
31.17, 3, red, Exit
31.17, 4, red, Exit
31.17, 3, red, Exit
31.17, 1, red, Exit
31.17, 4, blue, Exit
31.17, 2, blue, Exit
31.20, 3, red, Exit
31.20, 4, red, Exit
31.20, 3, red, Exit
31.20, 1, red, Exit
31.20, 4, blue, Exit
31.20, 2, blue, Exit
31.23, 3, red, Exit
31.23, 4, red, Exit
31.23, 3, red, Exit
31.23, 1, red, Exit
31.23, 4, blue, Exit
31.23, 2, blue, Exit
31.27, 3, red, Exit
31.27, 4, red, Exit
31.27, 3, red, Exit
31.27, 1, red, Exit
31.27, 2, red, Exit
31.27, 4, blue, Exit
31.27, 2, blue, Exit
31.30, 3, red, Exit
31.30, 4, red, Exit
31.30, 3, red, Exit
31.30, 1, red, Exit
31.30, 2, red, Exit
31.30, 4, blue, Exit
31.30, 2, blue, Exit
31.33, 3, red, Exit
31.33, 4, red, Exit
31.33, 3, red, Exit
31.33, 1, red, Exit
31.33, 2, red, Exit
31.33, 4, blue, Exit
31.33, 2, blue, Exit
31.37, 3, red, Exit
31.37, 4, red, Exit
31.37, 3, red, Exit
31.37, 1, red, Exit
31.37, 4, blue, Exit
31.37, 2, blue, Exit
31.40, 4, red, Exit
31.40, 3, red, Exit
31.40, 1, red, Exit
31.40, 2, red, Exit
31.40, 4, blue, Exit
31.40, 2, blue, Exit
31.43, 4, red, Exit
31.43, 3, red, Exit
31.43, 1, red, Exit
31.43, 2, red, Exit
31.43, 4, blue, Exit
31.43, 2, blue, Exit
31.47, 3, red, Exit
31.47, 4, red, Exit
31.47, 3, red, Exit
31.47, 1, red, Exit
31.47, 2, red, Exit
31.47, 4, blue, Exit
31.47, 2, blue, Exit
31.50, 3, red, Exit
31.50, 4, red, Exit
31.50, 3, red, Exit
31.50, 1, red, Exit
31.50, 2, red, Exit
31.50, 4, blue, Exit
31.50, 2, blue, Exit
31.53, 3, red, Exit
31.53, 4, red, Exit
31.53, 3, red, Exit
31.53, 1, red, Exit
31.53, 2, red, Exit
31.53, 4, blue, Exit
31.53, 2, blue, Exit
31.57, 3, red, Exit
31.57, 4, red, Exit
31.57, 3, red, Exit
31.57, 1, red, Exit
31.57, 2, red, Exit
31.57, 4, blue, Exit
31.57, 2, blue, Exit
31.60, 3, red, Exit
31.60, 4, red, Exit
31.60, 3, red, Exit
31.60, 4, red, Exit
31.60, 3, red, Exit
31.60, 1, red, Exit
31.60, 4, blue, Exit
31.60, 2, blue, Exit
31.63, 3, red, Exit
31.63, 4, red, Exit
31.63, 3, red, Exit
31.63, 1, red, Exit
31.63, 2, red, Exit
31.63, 4, blue, Exit
31.63, 2, blue, Exit
31.67, 3, red, Exit
31.67, 4, red, Exit
31.67, 3, red, Exit
31.67, 4, red, Exit
31.67, 3, red, Exit
31.67, 1, red, Exit
31.67, 2, red, Exit
31.67, 4, blue, Exit
31.67, 2, blue, Exit
31.70, 3, red, Exit
31.70, 4, red, Exit
31.70, 3, red, Exit
31.70, 1, red, Exit
31.70, 2, red, Exit
31.70, 4, blue, Exit
31.70, 2, blue, Exit
31.73, 3, red, Exit
31.73, 4, red, Exit
31.73, 3, red, Exit
31.73, 1, red, Exit
31.73, 2, red, Exit
31.73, 4, blue, Exit
31.73, 2, blue, Exit
31.77, 3, red, Exit
31.77, 4, red, Exit
31.77, 3, red, Exit
31.77, 1, red, Exit
31.77, 2, red, Exit
31.77, 4, blue, Exit
31.77, 2, blue, Exit
31.80, 3, red, Exit
31.80, 4, red, Exit
31.80, 3, red, Exit
31.80, 1, red, Exit
31.80, 4, blue, Exit
31.80, 2, blue, Exit
31.83, 3, red, Exit
31.83, 4, red, Exit
31.83, 3, red, Exit
31.83, 1, red, Exit
31.83, 4, blue, Exit
31.83, 2, blue, Exit
31.87, 3, red, Exit
31.87, 4, red, Exit
31.87, 3, red, Exit
31.87, 1, red, Exit
31.87, 2, red, Exit
31.87, 4, blue, Exit
31.87, 2, blue, Exit
31.90, 4, red, Exit
31.90, 3, red, Exit
31.90, 4, red, Exit
31.90, 3, red, Exit
31.90, 1, red, Exit
31.90, 2, red, Exit
31.90, 4, blue, Exit
31.90, 2, blue, Exit
31.93, 3, red, Exit
31.93, 4, red, Exit
31.93, 3, red, Exit
31.93, 1, red, Exit
31.93, 4, blue, Exit
31.93, 2, blue, Exit
31.97, 3, red, Exit
31.97, 4, red, Exit
31.97, 3, red, Exit
31.97, 1, red, Exit
31.97, 4, blue, Exit
31.97, 2, blue, Exit
32.00, 3, red, Exit
32.00, 4, red, Exit
32.00, 3, red, Exit
32.00, 1, red, Exit
32.00, 4, blue, Exit
32.00, 2, blue, Exit
32.03, 3, red, Exit
32.03, 4, red, Exit
32.03, 3, red, Exit
32.03, 1, red, Exit
32.03, 2, red, Exit
32.03, 1, red, Exit
32.03, 2, red, Exit
32.03, 4, blue, Exit
32.03, 2, blue, Exit
32.07, 3, red, Exit
32.07, 4, red, Exit
32.07, 3, red, Exit
32.07, 1, red, Exit
32.07, 2, red, Exit
32.07, 4, blue, Exit
32.07, 2, blue, Exit
32.10, 3, red, Exit
32.10, 4, red, Exit
32.10, 3, red, Exit
32.10, 1, red, Exit
32.10, 2, red, Exit
32.10, 4, blue, Exit
32.10, 2, blue, Exit
32.13, 3, red, Exit
32.13, 4, red, Exit
32.13, 3, red, Exit
32.13, 4, red, Exit
32.13, 3, red, Exit
32.13, 1, red, Exit
32.13, 2, red, Exit
32.13, 4, blue, Exit
32.13, 2, blue, Exit
32.17, 3, red, Exit
32.17, 4, red, Exit
32.17, 3, red, Exit
32.17, 1, red, Exit
32.17, 2, red, Exit
32.17, 4, blue, Exit
32.17, 2, blue, Exit
32.20, 3, red, Exit
32.20, 4, red, Exit
32.20, 3, red, Exit
32.20, 1, red, Exit
32.20, 2, red, Exit
32.20, 4, blue, Exit
32.20, 2, blue, Exit
32.23, 3, red, Exit
32.23, 4, red, Exit
32.23, 3, red, Exit
32.23, 1, red, Exit
32.23, 2, red, Exit
32.23, 4, blue, Exit
32.23, 2, blue, Exit
32.27, 3, red, Exit
32.27, 4, red, Exit
32.27, 3, red, Exit
32.27, 1, red, Exit
32.27, 2, red, Exit
32.27, 4, blue, Exit
32.27, 2, blue, Exit
32.30, 3, red, Exit
32.30, 4, red, Exit
32.30, 3, red, Exit
32.30, 1, red, Exit
32.30, 2, red, Exit
32.30, 4, blue, Exit
32.30, 2, blue, Exit
32.33, 4, red, Exit
32.33, 3, red, Exit
32.33, 1, red, Exit
32.33, 2, red, Exit
32.33, 4, blue, Exit
32.33, 2, blue, Exit
32.37, 4, red, Exit
32.37, 3, red, Exit
32.37, 1, red, Exit
32.37, 2, red, Exit
32.37, 4, blue, Exit
32.37, 2, blue, Exit
32.40, 3, red, Exit
32.40, 4, red, Exit
32.40, 3, red, Exit
32.40, 1, red, Exit
32.40, 2, red, Exit
32.40, 4, blue, Exit
32.40, 2, blue, Exit
32.43, 3, red, Exit
32.43, 4, red, Exit
32.43, 3, red, Exit
32.43, 1, red, Exit
32.43, 4, blue, Exit
32.43, 2, blue, Exit
32.47, 3, red, Exit
32.47, 4, red, Exit
32.47, 3, red, Exit
32.47, 1, red, Exit
32.47, 2, red, Exit
32.47, 4, blue, Exit
32.47, 2, blue, Exit
32.50, 3, red, Exit
32.50, 4, red, Exit
32.50, 3, red, Exit
32.50, 1, red, Exit
32.50, 4, blue, Exit
32.50, 2, blue, Exit
32.53, 3, red, Exit
32.53, 4, red, Exit
32.53, 3, red, Exit
32.53, 1, red, Exit
32.53, 2, red, Exit
32.53, 4, blue, Exit
32.53, 2, blue, Exit
32.57, 4, red, Exit
32.57, 3, red, Exit
32.57, 1, red, Exit
32.57, 2, red, Exit
32.57, 4, blue, Exit
32.57, 2, blue, Exit
32.60, 3, red, Exit
32.60, 4, red, Exit
32.60, 3, red, Exit
32.60, 1, red, Exit
32.60, 4, blue, Exit
32.60, 2, blue, Exit
32.63, 3, red, Exit
32.63, 4, red, Exit
32.63, 3, red, Exit
32.63, 1, red, Exit
32.63, 2, red, Exit
32.63, 4, blue, Exit
32.63, 2, blue, Exit
32.67, 3, red, Exit
32.67, 4, red, Exit
32.67, 3, red, Exit
32.67, 1, red, Exit
32.67, 2, red, Exit
32.67, 4, blue, Exit
32.67, 2, blue, Exit
32.70, 3, red, Exit
32.70, 4, red, Exit
32.70, 3, red, Exit
32.70, 1, red, Exit
32.70, 4, blue, Exit
32.70, 2, blue, Exit
32.73, 4, red, Exit
32.73, 3, red, Exit
32.73, 4, red, Exit
32.73, 3, red, Exit
32.73, 4, red, Exit
32.73, 3, red, Exit
32.73, 1, red, Exit
32.73, 2, red, Exit
32.73, 4, blue, Exit
32.73, 2, blue, Exit
32.77, 3, red, Exit
32.77, 4, red, Exit
32.77, 3, red, Exit
32.77, 1, red, Exit
32.77, 4, blue, Exit
32.77, 2, blue, Exit
32.80, 3, red, Exit
32.80, 4, red, Exit
32.80, 3, red, Exit
32.80, 1, red, Exit
32.80, 4, blue, Exit
32.80, 2, blue, Exit
32.83, 3, red, Exit
32.83, 4, red, Exit
32.83, 3, red, Exit
32.83, 1, red, Exit
32.83, 2, red, Exit
32.83, 4, blue, Exit
32.83, 2, blue, Exit
32.87, 3, red, Exit
32.87, 4, red, Exit
32.87, 3, red, Exit
32.87, 1, red, Exit
32.87, 2, red, Exit
32.87, 4, blue, Exit
32.87, 2, blue, Exit
32.90, 3, red, Exit
32.90, 4, red, Exit
32.90, 3, red, Exit
32.90, 1, red, Exit
32.90, 2, red, Exit
32.90, 4, blue, Exit
32.90, 2, blue, Exit
32.93, 4, red, Exit
32.93, 3, red, Exit
32.93, 4, red, Exit
32.93, 3, red, Exit
32.93, 1, red, Exit
32.93, 2, red, Exit
32.93, 4, blue, Exit
32.93, 2, blue, Exit
32.97, 3, red, Exit
32.97, 4, red, Exit
32.97, 3, red, Exit
32.97, 2, red, Exit
32.97, 4, blue, Exit
32.97, 2, blue, Exit
33.00, 3, red, Exit
33.00, 4, red, Exit
33.00, 3, red, Exit
33.00, 1, red, Exit
33.00, 2, red, Exit
33.00, 4, blue, Exit
33.00, 2, blue, Exit
33.03, 3, red, Exit
33.03, 4, red, Exit
33.03, 3, red, Exit
33.03, 1, red, Exit
33.03, 2, red, Exit
33.03, 4, blue, Exit
33.03, 2, blue, Exit
33.07, 3, red, Exit
33.07, 4, red, Exit
33.07, 3, red, Exit
33.07, 1, red, Exit
33.07, 2, red, Exit
33.07, 4, blue, Exit
33.07, 2, blue, Exit
33.10, 3, red, Exit
33.10, 4, red, Exit
33.10, 3, red, Exit
33.10, 4, red, Exit
33.10, 3, red, Exit
33.10, 1, red, Exit
33.10, 2, red, Exit
33.10, 4, blue, Exit
33.10, 2, blue, Exit
33.13, 3, red, Exit
33.13, 4, red, Exit
33.13, 3, red, Exit
33.13, 4, red, Exit
33.13, 3, red, Exit
33.13, 1, red, Exit
33.13, 2, red, Exit
33.13, 4, blue, Exit
33.13, 2, blue, Exit
33.17, 4, red, Exit
33.17, 3, red, Exit
33.17, 4, red, Exit
33.17, 3, red, Exit
33.17, 4, red, Exit
33.17, 3, red, Exit
33.17, 1, red, Exit
33.17, 2, red, Exit
33.17, 4, blue, Exit
33.17, 2, blue, Exit
33.20, 4, red, Exit
33.20, 3, red, Exit
33.20, 4, red, Exit
33.20, 3, red, Exit
33.20, 1, red, Exit
33.20, 2, red, Exit
33.20, 4, blue, Exit
33.20, 2, blue, Exit
33.23, 4, red, Exit
33.23, 3, red, Exit
33.23, 4, red, Exit
33.23, 3, red, Exit
33.23, 1, red, Exit
33.23, 2, red, Exit
33.23, 4, blue, Exit
33.23, 2, blue, Exit
33.27, 3, red, Exit
33.27, 4, red, Exit
33.27, 3, red, Exit
33.27, 4, red, Exit
33.27, 3, red, Exit
33.27, 4, red, Exit
33.27, 3, red, Exit
33.27, 1, red, Exit
33.27, 2, red, Exit
33.27, 4, blue, Exit
33.27, 2, blue, Exit
33.30, 3, red, Exit
33.30, 4, red, Exit
33.30, 3, red, Exit
33.30, 4, red, Exit
33.30, 3, red, Exit
33.30, 4, red, Exit
33.30, 3, red, Exit
33.30, 1, red, Exit
33.30, 2, red, Exit
33.30, 4, blue, Exit
33.30, 2, blue, Exit
33.33, 3, red, Exit
33.33, 4, red, Exit
33.33, 3, red, Exit
33.33, 4, red, Exit
33.33, 3, red, Exit
33.33, 2, red, Exit
33.33, 4, blue, Exit
33.33, 2, blue, Exit
33.37, 3, red, Exit
33.37, 4, red, Exit
33.37, 3, red, Exit
33.37, 4, red, Exit
33.37, 3, red, Exit
33.37, 4, blue, Exit
33.37, 2, blue, Exit
33.40, 4, red, Exit
33.40, 3, red, Exit
33.40, 4, red, Exit
33.40, 3, red, Exit
33.40, 4, blue, Exit
33.40, 2, blue, Exit
33.43, 4, red, Exit
33.43, 3, red, Exit
33.43, 4, blue, Exit
33.43, 2, blue, Exit
33.47, 4, red, Exit
33.47, 3, red, Exit
33.47, 2, red, Exit
33.47, 4, blue, Exit
33.47, 2, blue, Exit
33.50, 4, red, Exit
33.50, 3, red, Exit
33.50, 2, red, Exit
33.50, 4, blue, Exit
33.50, 2, blue, Exit
33.53, 4, red, Exit
33.53, 2, red, Exit
33.53, 4, blue, Exit
33.53, 2, blue, Exit
33.57, 4, red, Exit
33.57, 1, red, Exit
33.57, 2, red, Exit
33.57, 4, blue, Exit
33.57, 2, blue, Exit
33.60, 4, red, Exit
33.60, 3, red, Exit
33.60, 4, red, Exit
33.60, 3, red, Exit
33.60, 1, red, Exit
33.60, 2, red, Exit
33.60, 4, blue, Exit
33.60, 2, blue, Exit
33.63, 4, red, Exit
33.63, 3, red, Exit
33.63, 1, red, Exit
33.63, 2, red, Exit
33.63, 4, blue, Exit
33.63, 2, blue, Exit
33.67, 4, red, Exit
33.67, 3, red, Exit
33.67, 4, blue, Exit
33.67, 2, blue, Exit
33.70, 4, red, Exit
33.70, 3, red, Exit
33.70, 2, red, Exit
33.70, 4, blue, Exit
33.70, 2, blue, Exit
33.73, 3, red, Exit
33.73, 4, red, Exit
33.73, 3, red, Exit
33.73, 4, red, Exit
33.73, 3, red, Exit
33.73, 2, red, Exit
33.77, 3, red, Exit
33.77, 4, red, Exit
33.77, 3, red, Exit
33.77, 1, red, Exit
33.80, 3, red, Exit
33.80, 4, red, Exit
33.80, 3, red, Exit
33.80, 2, red, Exit
33.80, 4, blue, Exit
33.80, 2, blue, Exit
33.83, 4, red, Exit
33.83, 3, red, Exit
33.83, 2, red, Exit
33.83, 4, blue, Exit
33.83, 2, blue, Exit
33.87, 4, red, Exit
33.87, 3, red, Exit
33.87, 2, red, Exit
33.87, 4, blue, Exit
33.87, 2, blue, Exit
33.90, 4, red, Exit
33.90, 3, red, Exit
33.90, 2, red, Exit
33.90, 4, blue, Exit
33.90, 2, blue, Exit
33.93, 4, red, Exit
33.93, 3, red, Exit
33.93, 4, red, Exit
33.93, 3, red, Exit
33.93, 2, red, Exit
33.93, 4, blue, Exit
33.93, 2, blue, Exit
33.97, 4, red, Exit
33.97, 3, red, Exit
33.97, 4, red, Exit
33.97, 3, red, Exit
33.97, 2, red, Exit
33.97, 4, blue, Exit
33.97, 2, blue, Exit
34.00, 3, red, Exit
34.00, 4, red, Exit
34.00, 3, red, Exit
34.00, 4, red, Exit
34.00, 4, blue, Exit
34.00, 2, blue, Exit
34.03, 3, red, Exit
34.03, 4, red, Exit
34.03, 3, red, Exit
34.03, 2, red, Exit
34.03, 4, red, Exit
34.03, 2, red, Exit
34.03, 4, blue, Exit
34.03, 2, blue, Exit
34.07, 3, red, Exit
34.07, 4, red, Exit
34.07, 3, red, Exit
34.07, 4, red, Exit
34.07, 3, red, Exit
34.07, 2, red, Exit
34.07, 4, blue, Exit
34.07, 2, blue, Exit
34.10, 3, red, Exit
34.10, 4, red, Exit
34.10, 3, red, Exit
34.10, 4, red, Exit
34.10, 3, red, Exit
34.10, 2, red, Exit
34.10, 4, blue, Exit
34.10, 2, blue, Exit
34.13, 4, red, Exit
34.13, 3, red, Exit
34.13, 4, red, Exit
34.13, 3, red, Exit
34.13, 4, blue, Exit
34.13, 2, blue, Exit
34.17, 4, red, Exit
34.17, 3, red, Exit
34.17, 4, red, Exit
34.17, 3, red, Exit
34.17, 4, blue, Exit
34.17, 2, blue, Exit
34.20, 4, red, Exit
34.20, 3, red, Exit
34.20, 4, red, Exit
34.20, 3, red, Exit
34.20, 4, blue, Exit
34.20, 2, blue, Exit
34.23, 4, red, Exit
34.23, 4, blue, Exit
34.23, 2, blue, Exit
34.27, 4, blue, Exit
34.27, 2, blue, Exit
34.30, 3, red, Exit
34.30, 4, blue, Exit
34.30, 2, blue, Exit
34.33, 4, red, Exit
34.33, 3, red, Exit
34.33, 2, red, Exit
34.33, 4, blue, Exit
34.33, 2, blue, Exit
34.37, 3, red, Exit
34.37, 4, red, Exit
34.37, 3, red, Exit
34.37, 4, red, Exit
34.37, 3, red, Exit
34.37, 2, red, Exit
34.37, 4, blue, Exit
34.37, 2, blue, Exit
34.40, 4, red, Exit
34.40, 3, red, Exit
34.40, 4, red, Exit
34.40, 3, red, Exit
34.40, 2, red, Exit
34.40, 4, blue, Exit
34.40, 2, blue, Exit
34.43, 3, red, Exit
34.43, 4, red, Exit
34.43, 3, red, Exit
34.43, 1, red, Exit
34.43, 2, red, Exit
34.43, 4, blue, Exit
34.43, 2, blue, Exit
34.47, 3, red, Exit
34.47, 4, red, Exit
34.47, 3, red, Exit
34.47, 1, red, Exit
34.47, 2, red, Exit
34.47, 4, blue, Exit
34.47, 2, blue, Exit
34.50, 3, red, Exit
34.50, 4, red, Exit
34.50, 3, red, Exit
34.50, 1, red, Exit
34.50, 2, red, Exit
34.50, 4, blue, Exit
34.50, 2, blue, Exit
34.53, 3, red, Exit
34.53, 4, red, Exit
34.53, 3, red, Exit
34.53, 1, red, Exit
34.53, 2, red, Exit
34.53, 4, blue, Exit
34.53, 2, blue, Exit
34.57, 4, red, Exit
34.57, 3, red, Exit
34.57, 1, red, Exit
34.57, 2, red, Exit
34.57, 4, blue, Exit
34.57, 2, blue, Exit
34.60, 4, red, Exit
34.60, 3, red, Exit
34.60, 1, red, Exit
34.60, 2, red, Exit
34.60, 4, blue, Exit
34.60, 2, blue, Exit
34.63, 3, red, Exit
34.63, 4, red, Exit
34.63, 3, red, Exit
34.63, 2, red, Exit
34.63, 1, red, Exit
34.63, 2, red, Exit
34.63, 4, blue, Exit
34.63, 2, blue, Exit
34.67, 3, red, Exit
34.67, 4, red, Exit
34.67, 3, red, Exit
34.67, 2, red, Exit
34.67, 4, red, Exit
34.67, 1, red, Exit
34.67, 4, blue, Exit
34.67, 2, blue, Exit
34.70, 3, red, Exit
34.70, 4, red, Exit
34.70, 3, red, Exit
34.70, 2, red, Exit
34.70, 1, red, Exit
34.70, 2, red, Exit
34.70, 4, blue, Exit
34.70, 2, blue, Exit
34.73, 3, red, Exit
34.73, 4, red, Exit
34.73, 3, red, Exit
34.73, 2, red, Exit
34.73, 1, red, Exit
34.73, 4, blue, Exit
34.73, 2, blue, Exit
34.77, 3, red, Exit
34.77, 4, red, Exit
34.77, 3, red, Exit
34.77, 2, red, Exit
34.77, 1, red, Exit
34.77, 4, blue, Exit
34.77, 2, blue, Exit
34.80, 3, red, Exit
34.80, 4, red, Exit
34.80, 3, red, Exit
34.80, 2, red, Exit
34.80, 1, red, Exit
34.80, 4, blue, Exit
34.80, 2, blue, Exit
34.83, 3, red, Exit
34.83, 4, red, Exit
34.83, 3, red, Exit
34.83, 2, red, Exit
34.83, 1, red, Exit
34.83, 4, blue, Exit
34.83, 2, blue, Exit
34.87, 3, red, Exit
34.87, 4, red, Exit
34.87, 3, red, Exit
34.87, 2, red, Exit
34.87, 1, red, Exit
34.87, 2, red, Exit
34.87, 4, blue, Exit
34.87, 2, blue, Exit
34.90, 3, red, Exit
34.90, 4, red, Exit
34.90, 3, red, Exit
34.90, 1, red, Exit
34.90, 2, red, Exit
34.90, 4, blue, Exit
34.90, 2, blue, Exit
34.93, 3, red, Exit
34.93, 4, red, Exit
34.93, 3, red, Exit
34.93, 1, red, Exit
34.93, 4, blue, Exit
34.93, 2, blue, Exit
34.97, 3, red, Exit
34.97, 4, red, Exit
34.97, 3, red, Exit
34.97, 1, red, Exit
34.97, 4, blue, Exit
34.97, 2, blue, Exit
35.00, 3, red, Exit
35.00, 4, red, Exit
35.00, 3, red, Exit
35.00, 2, red, Exit
35.00, 1, red, Exit
35.00, 4, blue, Exit
35.00, 2, blue, Exit
35.03, 3, red, Exit
35.03, 4, red, Exit
35.03, 3, red, Exit
35.03, 4, blue, Exit
35.03, 2, blue, Exit
35.07, 4, red, Exit
35.07, 3, red, Exit
35.07, 2, red, Exit
35.07, 1, red, Exit
35.07, 4, blue, Exit
35.07, 2, blue, Exit
35.10, 3, red, Exit
35.10, 4, red, Exit
35.10, 3, red, Exit
35.10, 4, blue, Exit
35.10, 2, blue, Exit
35.13, 4, red, Exit
35.13, 3, red, Exit
35.13, 1, red, Exit
35.13, 2, red, Exit
35.13, 4, blue, Exit
35.13, 2, blue, Exit
35.17, 3, red, Exit
35.17, 4, red, Exit
35.17, 3, red, Exit
35.17, 2, red, Exit
35.17, 4, blue, Exit
35.17, 2, blue, Exit
35.20, 3, red, Exit
35.20, 4, red, Exit
35.20, 3, red, Exit
35.20, 2, red, Exit
35.20, 4, blue, Exit
35.20, 2, blue, Exit
35.23, 4, red, Exit
35.23, 3, red, Exit
35.23, 1, red, Exit
35.23, 4, blue, Exit
35.23, 2, blue, Exit
35.27, 3, red, Exit
35.27, 4, red, Exit
